,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
0,1.1726719541179051,1.1253859636627905,1.0916021179933477,1.067377102075944,1.0721790063607104,1.0597950967624614,1.0531671389017163,1.0902826025124712
1,0.9470892556819206,0.9493357331543044,0.9764415354275849,1.0193059501412884,1.0590768486784155,1.042430459833471,1.052613455781756,1.055473356569998
2,1.2952895897793035,1.2228367463806842,1.2429210020136825,1.2433629258290004,1.2099090075031058,1.2089795656851747,1.10455409287666,1.1558956286329904
3,1.3286689127554294,1.1906485385642005,1.1457055610869278,1.0987412988707712,1.050920270625414,1.0547279898714113,0.9540723070690638,1.039539768307746
4,1.4773627709160266,1.1906023969018458,1.1995818562378264,1.1517233872488555,1.1296634113963056,1.1269147227630683,0.8594164214352034,0.7238509100431365
5,1.2664651584911408,1.1717075411890172,1.2378846732537552,1.2564020468462467,1.2275594060147996,1.227683162452798,0.8319867604724309,0.8736040812632366
6,0.6305205275549653,0.732903603754699,0.8293946776197351,0.9637185430078881,1.0624921388926662,1.0850183535130231,0.988109273899571,1.057834985449326
7,0.46492511468042785,0.5319065002092087,0.612475826831587,0.7300903978106558,0.8832169099733302,0.9809681337856618,1.0774411764216432,1.2031495192435977
8,1.1820419103058213,1.005802112814151,0.9730903438882067,0.9346888838824498,0.9084574069024531,0.8967912303228669,0.9079752951989348,0.6885312738838201
9,1.2396060322953144,0.997082510479901,1.0009612332198021,0.960886525162253,0.9316444112268506,0.9253309433799172,0.8908470959013848,0.7189876545144692
10,1.6514502446500816,1.1857293208509296,1.1426886262698186,1.0838965761717718,1.0273367595705933,1.0127036554585473,1.196791856540405,1.118728933932494
11,1.4578089042715763,1.0768073830358178,1.0347089911278489,1.016742293254805,1.000389351499754,0.9811896083646452,0.7755220117336727,0.5110826654338948
12,1.844565329266155,1.095936543753173,1.197952216003556,1.0914725567891106,1.0262489432793533,1.0160789180575365,0.9818053935280188,0.9552498798514408
13,1.4784334819744256,1.1928631097592666,1.187902753823704,1.1464231994731113,1.1122242454375517,1.0943272951465077,1.1038667199231744,1.012149853032532
14,1.5019021838596016,1.1044301540415598,1.1396246940712251,1.0789814562569247,1.0423692962016875,1.0328912805578299,0.8528411797096002,0.8962694715342352
15,0.8548618455504359,0.7838850318047036,0.8564039426405069,0.9803932492881412,1.1137764249765538,1.1442118592134274,0.7046805242402451,0.7107376277340626
16,1.015190467438244,0.9391662307729144,0.9859324090601739,1.0230457363754393,1.06292347883681,1.0806610275905126,0.945526027256959,0.9252569454724404
17,1.2160449368140491,1.1049882437308733,1.0761654184007274,1.0540181165314346,1.0401692183625852,1.035095025920421,1.0249425143288058,1.1140642251076782
18,1.5263689288483704,1.1253866294617412,1.1481027358803466,1.0773292120389921,1.039703765335217,1.028775879590081,0.9849124621707124,0.9876366657662188
19,1.2066217834679784,1.1842842336517079,1.199949925054165,1.174203082161004,1.1870125081329568,1.1795718297260407,1.068008712456159,1.0985456445500412
20,1.111853713135377,0.9682083980797689,1.0215441767207307,1.0600960440082736,1.1430515172878377,1.154627635167503,0.7447535926438978,0.7006989000165537
21,1.5074104939875803,1.2012926546696885,1.1777601840419951,1.1423509228808375,1.1096456770987468,1.105648086329783,0.9190720755122808,0.9463491313824758
22,1.428346419686386,1.0732961777681496,1.1632643719221167,1.133171483474881,1.0982593144646273,1.0975817562795152,0.6746507336781135,0.5495760431967813
23,1.8311330059602717,1.20551273810395,1.1961136184722676,1.0954652413917993,1.0533832459544754,1.046689569512566,1.119417427112802,1.25962467939419
24,1.4660942131232033,1.2705732549668953,1.2690419644089914,1.2156433159695121,1.2014972425028407,1.2002870601968791,0.8389293743641238,0.8966354285996435
25,1.7390294265588977,1.3243368955491512,1.23563200013578,1.178568364361007,1.1148257325232676,1.109050204523414,0.9473551621693752,0.9393271147465244
26,1.7903622880523937,1.0653317011746846,1.2535756013164683,1.1475210466704537,1.061036483607558,1.0584434549805404,0.9927882756970132,1.0384411417470252
27,1.5024237585317028,1.2234606998829547,1.255094550054177,1.2169789745714328,1.1895740633224223,1.166992572723425,0.6770686197114044,0.4832612207825942
28,1.4356441506792583,1.0298612072774584,1.0826942041719794,1.0251467176277573,0.9996155391694412,0.9903329760641748,1.047912584944833,1.1511453643108869
29,0.9665345608610717,1.008308800363264,1.0361942831909021,1.0756838267002087,1.0573689418446048,1.027338098823142,1.089168351693789,1.2219188143157838
30,1.3459447123164305,1.1923152312307728,1.2272533813870037,1.2310523180856219,1.2179391906855286,1.2106593433113513,0.7601245028947529,0.746487879151146
31,1.0045882530783372,0.9883731698949328,1.0390087834342383,1.1117167655000284,1.1568963347298855,1.1492602730534254,1.0030141325889126,0.983795965472658
32,0.9350977464502409,0.9405195857549109,0.9976082539082096,1.0414625351232167,1.0462316451797273,1.0585388157351194,1.0361476578731788,1.0407044739488929
33,1.516061736164436,1.0969445376933356,1.1615649202717964,1.1008910911781948,1.0693755968003205,1.049203912439722,0.8808321827004748,0.8014966975672293
34,1.3656010394982232,1.034325610819732,1.0083672820191225,0.9552664882861936,0.9313461829204017,0.9117948091652603,0.9115072846835852,0.8973627153620253
35,1.1637154224211599,1.080385351146875,1.0800786744352473,1.0629540587993989,1.0708951698328861,1.0499925993425916,1.059454905863468,1.04403589237894
36,1.232591704643458,1.197743581602217,1.2153147761732455,1.1979772255171621,1.167255616125846,1.1591424428083523,1.0412393127807276,1.1118748385367532
37,1.1172587082840724,1.0370681406886892,1.0259942022568942,0.9831153885579376,0.9362007373037695,0.9302417272709645,0.8676004150033293,0.9226472033351232
38,0.3339662194831867,0.39555689967119056,0.460575045464747,0.5762050529084243,0.7822101706431449,0.8968462970726302,0.9031226139145008,0.8377776777122667
39,1.2584639715524635,1.152644370662488,1.138672199906043,1.139966005484972,1.1581315192674144,1.1293030776881638,0.8940967455672642,0.7228740013112366
40,0.8041376385745417,0.9071456574518331,0.9771042437195688,1.0400785181886771,1.0714777462042087,1.0466454347498015,0.8791012437790633,0.7546736080912371
41,1.8164635940509577,1.20875840592069,1.21759290310198,1.148552080726171,1.0722031035212867,1.0698478706834003,1.0161632350025185,1.0493165902700516
42,0.6902669197445904,0.5953078574362477,0.6281839540174315,0.6740353193131683,0.7315784600095104,0.7905332388839549,1.1745749224991062,1.2663520439978542
43,1.7847911733435846,1.2846871242383917,1.3998353545865188,1.3229214476821602,1.2680017324285766,1.2588330867725332,0.6513559497541445,0.5553054404217893
44,1.0460579350514496,1.0818841574432687,1.1322691929307631,1.1816633818685078,1.1968185513175502,1.1654807112748178,1.0086549167866343,1.0266253228496138
45,1.6246807462788118,1.0793728274636127,1.2015615527209091,1.124599435683683,1.046314702754939,1.0431255081622635,1.0503018693771728,1.0985955906060665
46,1.2300163817764957,1.121630450927273,1.0958990340546528,1.0719071835890646,1.0526479794028027,1.0469280469147018,1.1158285660117255,1.1700739232505626
47,1.4522707751809836,1.1951386298476192,1.1886308785661563,1.1736165150605702,1.1520848358476297,1.1324635586447884,0.9597420697318186,0.8650424193122082
48,1.1406465805023132,1.0167604203133758,1.0050397532364417,0.9899856470910787,0.9787593307813078,0.9673895623460802,1.0923348824100354,1.1745293933054557
49,0.6130322186031345,0.7066768556430519,0.7913155619289451,0.9032928522945103,0.9942984813579012,0.9600900323375753,0.9770704521944932,1.052163015969049
50,1.8939110116244682,1.3480825841007515,1.3826161083902746,1.3029406740919014,1.2632727302708997,1.2474402655066161,0.938019382522377,0.9365635472084805
51,1.5241304728761598,1.2068657264222884,1.2116022353685865,1.1682006648424215,1.1375808353466759,1.128728111102498,0.8231527668813368,0.8053724762269826
52,1.6254440138026425,1.0856891360766479,1.1687770002761775,1.0910552405870035,1.029636253088242,1.022621834247569,1.2781434163834853,1.1771306036790632
53,1.6455101810938226,1.2647382774345648,1.2246482782144648,1.1699554096474476,1.1173917338565307,1.1017818866377227,1.0419590212140717,1.1157503481562598
54,1.053853120283892,1.071874373460634,1.095117319929861,1.1391885267329438,1.1842219287309612,1.1759392843326755,0.9393540040782088,1.0303494684651089
55,0.7801597630957382,0.7438226817593223,0.7847539347907065,0.8251445073398539,0.8832405491058039,0.9011786275527649,1.0148704790230232,1.1123620099378977
56,1.303330873104295,1.135285779549865,1.1210749210344866,1.1174147300531418,1.0915147289693683,1.0725698374409904,1.0785851692653683,1.1320908330883384
57,1.6458390309657382,1.2555311733599042,1.2574061499667801,1.2132171824084073,1.183565754028885,1.1684629814241387,1.033982536372991,1.1006198092172872
58,0.592540788763694,0.6654944985398468,0.7346848083307094,0.8292813914062452,0.9696644656973105,1.088425634591583,1.0958699397353278,0.9967222993786016
59,1.3899121402357903,1.15282018794692,1.1138356715369206,1.0754152561439634,1.0928086590034536,1.1074129188147195,1.015642053355608,1.0832076241789197
60,1.070874551688846,0.9706440624591927,0.988634740534802,0.9834055728177765,0.9804007250064798,0.9766607168715437,1.3244695713394978,1.319720370055907
61,1.9297023913729054,1.1815582473394393,1.300204985231882,1.200976750394789,1.1530874548806023,1.1543787208564975,0.7971927968592296,0.6327827725912468
62,0.8439495878795396,0.9434564835058917,1.0162407869306247,1.0818948727199735,1.062700552853383,1.0783950184680637,1.0026986567835767,1.092095561134998
63,1.264941976126664,1.1067505467671896,1.1162916510001302,1.0981518373742938,1.0614568214711766,1.0447225265042654,1.0493553442592112,0.9515161363409728
64,1.4861437126917065,1.1438638041955185,1.1259598385369498,1.0767702861592185,1.0486071692427412,1.0389880862808398,1.0036026397782292,1.0942120338092678
65,1.7564623214942852,1.4400825342402264,1.5011602365251735,1.446109978695703,1.3994548695893225,1.3662908720638103,0.7802273434994896,0.7953635780539265
66,1.341785264964921,1.075004076792535,1.08120231471167,1.059780975742501,1.0495888318170357,1.0509337219144468,1.0272859896515778,1.0937398072927782
67,1.3481218050629833,1.1639172012969328,1.1450656211201067,1.1132654808727622,1.1382157008065883,1.151105385845086,0.9442515705899204,0.9730180593231677
68,1.19774629728028,1.2097584096103318,1.2292355466582834,1.2543515234491636,1.2436726420994808,1.219917298745263,1.046264578362358,1.0629392939839002
69,1.2433217518724504,1.1481282512508646,1.175758808251257,1.1856900283382457,1.1591408603089561,1.137884699673993,0.7851450666894432,0.7374134903866869
70,1.597530019393493,1.1001501656559738,1.220425690599074,1.145876538713642,1.0832955731153353,1.0861536375553313,0.9412156362943024,0.9920064458435054
71,1.2535797860920517,1.1005897597147267,1.1234309698012164,1.1114654875003558,1.0913580067584892,1.0732746755301743,0.9822097525074126,1.1043819038134297
72,1.4536252647133943,1.0723152050252207,1.1452936763765558,1.1100686679455554,1.089945968503365,1.0744787935661113,0.8388666587399412,0.7748553866508829
73,1.7470696340301142,1.1776694017111522,1.2097565348268837,1.1401916288358624,1.0979023074684136,1.1051305192931373,0.8030871483568118,0.6256820706041886
74,1.5365491664480526,1.1840462415330621,1.2120046485693519,1.1571916022664597,1.1148346531209083,1.107643168556371,0.6838904107725686,0.5704026435705817
75,1.824272272842756,1.2877419615711825,1.1986630915070386,1.1516753826040882,1.122942800310904,1.1101706672745115,1.1555556700245857,0.956827411327308
76,1.2576388004868242,1.119217972244137,1.1309020276909332,1.1273221388450954,1.1488298326126942,1.1625245862160722,1.1618312335492944,1.2628950996098405
77,1.4564052330623534,1.1956492299563144,1.1727171824233746,1.1271200324397381,1.0775953432196088,1.0525929104724383,1.100180750142537,1.1692557452057597
78,1.4227031905545884,1.1495163613496082,1.1145674565786414,1.0556653818138373,1.0316280816015162,1.0148968579885318,1.0517452221513612,1.1008963944195422
79,0.5582792622737464,0.6501298087960934,0.733812887316903,0.8466371908232336,0.9595591592240874,1.001966206486626,1.033562855506664,1.111567932699642
80,1.3798958182264802,1.041047421293253,1.1087672919315126,1.0643248064322535,1.0228445669546582,1.0098953681863738,1.151320055364301,1.0084118661553585
81,1.417082821421267,1.1082129179720548,1.1118316929548573,1.0632162311803537,1.042355699696129,1.041249715619173,1.1187406475121622,1.232800881582773
82,0.8848270747902192,0.9057326695512654,0.9330211244646762,0.9691376341741234,0.9807080461131724,0.9880518099421526,1.0385734598068694,1.043123272258546
83,1.2801876146173101,1.1173803146619803,1.1510797950655756,1.1264640968594857,1.0633416879747741,1.0700237421969871,1.042862091823444,1.041226634720389
84,1.2269594192787623,0.8643618621461119,0.9375316906419939,0.9411343924101333,0.9626844699534703,0.9835480417740127,0.9413585751659924,0.9018693046538931
85,1.8052888532142903,1.2232223949370538,1.34670261775851,1.2629617294383735,1.1875972834193214,1.179510476715447,0.9779583018438358,1.0898294179244252
86,1.2901008082023424,1.0476659741771115,1.0724213887273961,1.0409816745106357,1.024799619884694,1.0166026216606983,1.0815827768212634,1.0089219517199626
87,0.6595680142560317,0.7226971853354242,0.7832119156899614,0.8586082524577453,0.9388068881083123,0.9837961978101084,1.07272518811424,1.1872605151756093
88,1.4478646389121106,1.1569174303719088,1.149058309274528,1.1013837660192183,1.0608964670600458,1.0487129216163082,1.1375148057083468,1.2346517721067365
89,0.8677890972405568,0.9962985784509185,1.0787142980361335,1.1278487393982368,1.1340191603802898,1.1283940677915303,0.9949614010053952,1.0080193112928648
90,1.2258357769921595,1.1876230988863254,1.1701262640280565,1.1544967331583116,1.16955177795483,1.1657882256082137,0.974876776784891,1.0040914866642567
91,1.2477851297602078,1.1356740177136087,1.1366434326987287,1.0961698050101931,1.0815450436826264,1.0875448178130456,0.8644348309855164,0.7588248227661962
92,1.681956628928458,1.1753376398733182,1.2191568582375472,1.1412644514996102,1.0978120985794235,1.08783014991932,0.998419022120529,1.0189793745253963
93,1.9498043357722676,1.2345369525945333,1.3762740352100051,1.2715115878668584,1.1795631796264208,1.1735738380803853,1.075249860604415,1.1430814533698177
94,1.3888019144225225,1.135631546137446,1.1473894699139713,1.121763782606829,1.118083307762598,1.1109443425314018,1.0301049055117044,1.065057177573448
95,1.5396869824052506,1.239229989742864,1.2610631250219646,1.2221258196382914,1.1978333699453638,1.1801370419795016,0.905113288751546,0.9768986036478532
96,0.727470918837331,0.5829107839833527,0.6395751331591109,0.6882038758334339,0.8117249006733707,0.8899375165346567,0.8239565352846848,0.733985141486839
97,1.5604136629386922,1.0057432621896025,1.1394025062343525,1.05877670864118,0.9859762489791412,0.9912100242204509,1.06537374168332,1.11490131648922
98,1.2957443769076433,1.1695672160374304,1.1524538597659764,1.115677436277594,1.0692196701983319,1.0456583487005362,1.0018568277652111,1.1199368430612708
99,1.7162986533071474,1.1126606308022284,1.222475039802808,1.1367264998734676,1.0806701798936786,1.0861443528882881,1.171756842548196,0.940476584457319
100,1.8707458071651362,1.1419986310837125,1.2363119729106056,1.1291271226983068,1.066879179926692,1.0632965931263534,0.7508114840962185,0.6042802472588454
101,1.2705143727622652,1.051756188428642,1.0375017195003085,1.007557866794195,0.9854377062115085,0.9788662594935084,1.2523235899026468,1.276911669970684
102,1.6167638164687754,1.1882248133138433,1.1937014727686677,1.1332621860429124,1.0966122457281442,1.0730534441278732,0.8910194129962228,0.7267184523829532
103,1.0426808527213984,1.0581952240675716,1.0760664583782407,1.0865630156549386,1.0441678089153816,1.033806420037279,0.8338916899076558,0.7685416566778646
104,1.2848547151277634,1.113636319838506,1.0736242668588039,1.0484558129521366,1.0087589103379073,1.000566265766533,1.2083900166011512,1.1998609731587455
105,2.10322384783278,1.3333266126583354,1.3097975612470316,1.1991433688357889,1.1322441455626853,1.1188097483724404,1.120708300119749,1.207267152934958
106,1.4811224343376388,1.24456254586581,1.2237102355420308,1.1611590686988655,1.1268249266235717,1.107522350034464,1.0012802694483725,1.0532382842456076
107,0.8627729271760082,0.8888013046902579,0.9236467636879422,0.9582572233957598,1.0068922650442333,1.0078864794725115,1.0330665677000868,1.1497732610307358
108,1.4080857604246417,1.1720101214853633,1.1843472977966274,1.1579158320733836,1.1429997762120772,1.122408054027551,0.8100415895794626,0.6778311474081352
109,1.0783756695830649,0.9652092132814218,1.0262091119293884,1.106683996785423,1.1535598877284106,1.1765407126099854,0.8855104368984686,0.8940258592423952
110,1.9638540085862621,1.3079832806896678,1.371740060478538,1.26993476238328,1.2123161491406813,1.2098068496904837,0.7927532271468845,0.6819660429821245
111,1.5531536698392658,1.1441006649537457,1.165256930063619,1.1074812509796366,1.0531782412061168,1.0488453583146453,1.0946939939621303,1.0347229435266383
112,1.5619249559309805,1.2288747027994247,1.263375297664824,1.234185211790217,1.1952862837507803,1.1912263870588828,0.6431719108036882,0.5180424681913873
113,1.3470872391174193,0.9748014229535472,0.9917679192385151,0.9536020784351578,0.951407889123078,0.9612095360626307,1.0669194471355423,1.1085883743585965
114,0.844038945631184,0.8857636265756373,0.9532525296738711,1.0410109451872191,1.116312138999953,1.1209949911011547,1.050995735520874,1.12879811017359
115,1.765864579069129,1.2015340297884345,1.1821251358009839,1.1062857010245497,1.0750062882456237,1.0728371087642388,0.8471527333687402,0.9310775596840832
116,1.0301445522330475,0.957894714050491,0.9541336358012825,0.9512157881565367,0.965277390064073,0.9837634526310302,1.0047991262367568,1.0983376438437866
117,1.7134539393013257,1.2893113542056598,1.3905804106451074,1.323937248233064,1.2706920112415765,1.2669123295954532,0.6591468039577866,0.5459573572941699
118,1.8717271319618791,1.3347593236477353,1.2779824783084133,1.211885947457605,1.157213350887598,1.14266722473914,0.808260009705203,0.8204544634166844
119,0.7632786169882441,0.8592475013885702,0.9472833774768412,1.0577054040237053,1.17248786923685,1.211003900920393,1.0287646154105503,1.1155557680868389
120,0.6967378926919882,0.7820390356400128,0.8569897399551676,0.956204609337056,1.0602058090440825,1.1060922921391092,0.8888085724018301,0.6497590841573448
121,0.9525596067505367,0.9471228679083284,0.9929613376970693,1.0292771158475493,1.0118623442150858,1.008573790603015,0.9326366138248456,0.6218832330314126
122,0.7054248732132009,0.8165402668800976,0.8976171620844531,0.9868856470481281,1.032871049947439,1.0387625594707863,0.9536265252301168,1.008204380319776
123,1.148604375764126,1.0579672799239246,1.047572830914086,1.0318888334483145,1.0045541014844446,1.006498785837887,1.071654097146761,1.1370415762855743
124,1.117515119272413,1.0719972649031635,1.0909227759173186,1.0713448455011045,1.018716426132156,1.0347447525303055,1.146585349138291,1.2245371426302056
125,1.7163211376155663,1.1443811802745807,1.2274697120540305,1.1309256380952446,1.0812461699071518,1.0733312686623167,0.9738835370298636,0.9959804641650596
126,1.6793879044120688,1.1812520160527527,1.3383543626292564,1.2752895576627474,1.2031566502280375,1.2245466777277745,0.7874456244503473,0.6129695107085249
127,1.5210947552820338,1.1762072409422955,1.2072333496532304,1.2014600773780948,1.2238944321704472,1.2219058507881888,0.8066999257969211,0.73638496896701
128,1.789221282659818,1.1782369485351818,1.3303050369545188,1.2372606138143993,1.1740584616472987,1.1634090981086882,0.9926584603213092,1.1108225067287676
129,1.1829780511826484,1.0518008703620816,1.050415507184804,1.0593148649850657,1.041580549941813,1.0636165111216014,0.7908856140841393,0.5975198909040313
130,1.0028911338477442,0.9888422879416507,1.0030304694323373,1.0076702775752147,0.9588152899715501,0.9516536733252368,0.9785375740205002,0.9526854112394424
131,1.2057285171574195,1.0223459354276245,0.9919944897443018,0.9581250057858586,0.9201792395842809,0.9058703986776746,0.9908413105710662,0.9256621857954828
132,2.214707071475726,1.3010441854613928,1.3154130300824045,1.1897622272435184,1.130890415521483,1.1160987346315596,0.8870684700593052,0.8035748187982386
